drama_id,drama_type,video_num,last_num_position,drama_cover_url,drama_name,drama_desc
1874259295442026498,0,71,71,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7382450185726594110.png,看子敬父,十年前，翠芬身患心脏疾病，李金山恳求岳父救人，治病导致学费不够，至此，李金山费尽千辛万苦凑齐学费，送孩子出国。然而，李鸣宇在国外十年不回家，导致村里人风言风语，并在张嘉丰的推波助澜中，做实李鸣宇在米国蹲大牢的谣言，导致李鸣宇青梅竹马的女朋友王盈盈，错嫁他人，至此，围绕十年的爱恨情仇，两代积怨，展开了！
1874259295654686721,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7294225801006812210.png,狱王,刘漠目睹女友被非礼，为了保护女友导致坐牢三年，在牢狱中他因祸得福，得到狱王传承，然而在等到出狱那天，母亲被曾经他打伤的人报复，女友背叛了他，投入了仇人的怀抱，这一刻他决定不再憋屈的活着，什么豪门大少！在他眼里狗屁不是！什么豪门千金！都得倒追排队！
1874259296418349057,0,87,87,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x533_7397032458358623294.png,家父逍遥王,保安周云因祖传玉佩显灵，穿越到了大夏成为逍遥王的儿子，初来乍到就遭人陷害。他利用玉佩的实物具现化的功能化解了种种危机，同时并征服了女帝的芳心，收复疆土......
1874621651831132162,3,39,39,https://hobby-suanfa.hobby666.com/image_super_resolution/2025-01-26/0cf1a12ac65f45b08442e0d4bcfa1529/1125x2436_0d865427-b4df-439d-993c-f66a5d1f56c1.jpg,真心英雄,该剧根据真实案件改编，以公安、检察、法院、司法、国安五大政法单位中8组英雄模范人物和集体的真实故事为原型，讲述了政法干警守护人民的安全与和平的真实风貌。
1874621668690477057,0,93,93,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7401047042614627353.png,人间自有真情在,叶氏的太子叶尘，因为一场意外，不幸坠落在了山崖之下，沈山一家将叶尘救起带回了家中。沈家不惜砸锅卖铁，筹集资金，将他送进了国际上一流的名校，让他有机会接受更好的教育。五年后，叶尘终于王者归来。他凭借自己的努力，成为了一名成功的企业家，拥有了足够的财富和地位，还和叶家相认。然而，他并没有忘记曾经在他生命中最困难的时候，帮助过他的养父母和妹妹。他誓要报答他们的恩情，让他们过上幸福的生活。
1874621670653411330,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7376910313586691134.png,毒妃嫁到,虐恋？不存在的！既然穿越了，当然要盘王爷戏皇帝、虐绿茶，搞事业！
1874621671193837569,0,38,38,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7432245985406880793.png,乌云掩月,断情师乔安经营着一家烧烤店，她平时不喜打扮，素面朝天，可只有跟在她身边的秦枭才知道，她是媚骨天成，擅长勾引所有男人。这天鼻青脸肿的胡明月闯入乔安的生活，乔安主动提出可以帮她。胡明月抓住最后这根救命稻草，将信将疑委托乔安，帮自己和家暴的丈夫顾景淮分手。乔安分析顾景淮的社交账号，确定顾景淮的喜好，以温柔知性的风格，闯入二人生活。顾景淮见妻子胡明月一天没回家，怒从心起要打胡明月，此时乔安敲开了二人的家门
1874621672777486338,0,98,98,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7356508622836223038.png,极品小家丁,一个做小吃的九流厨子也配有老婆？男主遭到退婚后遇到神仙姐姐穿越到古代一个同名同姓的酒楼杂役身上，杂役饮酒过度，乐极生悲，昏死在青楼小花魁柳素素床榻上，男主重生醒来，眼前“桃花美景”，香气扑鼻，暗乎好爽。 于是开始了自己的肆意人生，财色两全，餐饮（酒楼）娱乐（青楼歌舞坊）生意爆棚让男主成为首富，各大美女争相追着嫁给男主
1874621675143073793,0,72,72,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7403989502898736152.png,梦魇游戏,一部普通的电梯，却通向无数个异想的世界，游戏大师林浩，打开了电梯门，门外竟然出现一个酯肉强食的新世界，在这里，人人平等，只要通过一关关的考验便能实现愿望离开这里，而唯一的规则便是活下去孤注一掷，生死游戏在未日赌场跟所有人对赌，纸醉金迷的未来就在眼前，而唯一的筹码，便是性命酒池肉林，豪华会所，美女如林的世界，你在垂涎美女的火辣身材，美女却想撕下你的皮囊。
1874621675471716354,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7434009609947335742.png,把我开除后前女友肝肠寸断,计算机天才赵青，为女友沈雨荷创办沈氏集团，却被沈雨荷背叛，并联合自己的青梅竹马戴维栽赃诬陷最后害死赵青。赵青悔恨死去幸得重生。这一世赵青卷土重来与沈雨荷断绝关系。创立赵氏集团，手撕戴维，吊打沈雨荷，誓死让沈雨荷悔断肝肠。
1874621677824720898,0,73,73,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7410975388479802393.png,三宝时代,苏韵与叶芊芊同遭绑架，丈夫萧定乾选择了白月光叶芊芊，苏韵坠崖，被李普救起后诞下两男一女。大宝被误认为死婴，在李普的帮助下，苏韵带着二宝、三宝远走高飞。六年后，两人再次相见。
1874621677768708098,0,48,48,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7433323276908104766.png,萧家有女固山河,萧家护佑舍利百年，却被家贼联合倭人屠杀满门，萧之遥与母亲弟弟出逃，母亲将舍利一分为二传于姐弟。贼人追来萧之遥与母亲坠崖，弟弟被抓住。二十年后萧之遥能否与弟弟相认？守住舍利坚守萧家祖训护卫山河？
1874621679376924673,0,78,78,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7381691896239770649.png,落在生命里的光,赵晓晓因“生来克母”，被迷信的外公下令弃之荒野，机缘巧合之下赵晓晓被司机赵永强收为养女，其后多年，父女俩相依为命，直到赵永强身患癌症，赵晓晓为给养父治病，不得不到沈家借钱，然而外公不仅冷眼旁观，甚至将赵晓晓关押起来，令其错过了见养父的最后一面，赵晓晓为此心生憎恨，成为家庭教师进入沈家意图报复……
1874621680014147586,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7376930785393134616.png,仙帝归来当赘婿,仙帝归来当赘婿，盘古开天时，群妖崛起，大魔头凌九冥屠杀十城百姓，血流成河，民不聊生，无上天尊刘玄策斩妖除魔与大魔头凌九冥大战三天三夜，不分胜负，最后天魔两败俱伤，无上天尊刘玄策身受重伤，幸好师妹薛彩平救下...
1874627675068022786,3,76,76,https://image.hobby666.com/om/content/2025-02-13/1125x2436_d2f217a6-48d8-4930-9298-1fb880a607ca.jpg,甄嬛传,时为满清雍正元年，结束了血腥的夺位之争，国泰民安，政治清明，但在一片祥和的表象之下，一股暗流蠢蠢欲动。后宫之中，华妃与皇后分庭抗礼，各方势力裹挟其中，凶险异常。在太后的主持下，一场盛大的选秀拉开帷幕。以此为机缘，美丽善良的女孩——大理寺少卿甄远道长女甄嬛意外得到皇帝的赏识，从此步入皇宫。在皇后和华妃两方势力的夹击下，甄嬛小心周旋，忍辱负重，命悬一线。她不得不用自己的智慧保护自己，但却一次次被卷入残酷的宫闱斗争之中，天真的甄嬛慢慢变成了后宫精明的女子。
1874657963360993282,3,40,40,https://image.hobby666.com/om/content/2025-02-12/1125x2436_18218b2c-e00f-4fb2-a544-dffe88175b6b.jpg,大奉打更人,现代打工人杨凌，意外进入到充满“悬幻”色彩的大奉王朝，并且改头换面成为一名监察百官、为民服务的打更人铜锣——许七安。他运用科学知识和推理特长，成功破获一桩桩离奇案件，凭借现代思想和超高的情商，成功整顿打更人职场，获得上级、下级、乃至百姓们的拥护，成为大奉冉冉升起的新星。而在这个有武夫、有术士，人心诡谲、暗流涌动的大奉世界里，他与志同道合的伙伴们，选择迎难而上，敢于舍己牺牲，共同对抗朝廷暗黑势力，为百姓和公道发声，齐心守护大奉安定。
1874724868478287873,3,30,30,https://image.hobby666.com/om/content/2025-02-13/1125x2436_fa8b4b76-1913-4c37-b998-276d9880aa28.jpg,雨林爱发生,冒牌千金苏夏陌，为找回弟弟来到茫北却遭追杀。而追查哥哥死因的戚川，因为夏陌与自己哥哥之死有关联，将其救下，两人误打误撞在当地长老见证下成了婚。由此两人开启了欢喜纠缠，先婚后爱、你追我赶的攻心之路。
1874724915020992514,3,30,30,https://image.hobby666.com/om/content/2025-01-31/1125x2436_bcf837cc-a007-4251-9c51-a93e57c082b7.jpg,奔跑吧，医生,原三甲医院主治医师张弛因一起意外事件离开胸外科来到急救中心，和跟他行医理念不合但是经验丰富的急救医生齐霁搭档出车。急救中心的工作让张弛应接不暇，他不服输认为自己专业过硬，但各种突发状况仍让他暴露出“急救新人”的短板，齐霁针对张弛表现出来的经验不足毫不手软，两人成了一对欢喜冤家。他们奔波在城市的各个角落，救护着生命危急的患者，在不断突破体力极限和积累紧急救护技能的同时，两人的感情也升级发酵。两人互相帮助对方成长，张弛不但在事业上重返巅峰，也收获了久违的亲情、真挚的友情和甜蜜的爱情。
1874725046291922946,3,40,40,https://image.hobby666.com/om/content/2025-01-31/1125x2436_6fd62e80-a2b9-4c9d-9f39-a0d6b5ace1a3.jpg,决胜,1942年，正在抗日战争焦灼之时，日军突袭新四军在北方地区的一处兵工厂，保卫兵工厂的独立团特务连浴血奋战，终因寡不敌众，阵地失守，连长孔圆被俘。孔圆的哥哥孔方是一名大学数学教授，精通数学逻辑分析，曾留学日本，对日军的情况有所了解。在新四军帮助下，孔方和未婚妻——心理学教授向海音混进日军占领区，里应外合，发动反攻，成功救出了弟弟和兵工厂人员并夺回了阵地。本剧取材于黄崖洞兵工厂保卫战以及众多兵工厂事迹，用普通人的事迹展现出一幅各阶层人民联合抗战的生动历史画卷。
1874725158884458498,3,39,39,https://image.hobby666.com/om/content/2025-01-16/1125x2436_f13f30c4-af7f-45e8-a3c8-57e62d916b59.jpg,真心英雄,该剧根据真实案件改编，以公安、检察、法院、司法、国安五大政法单位中8组英雄模范人物和集体的真实故事为原型，讲述了政法干警守护人民的安全与和平的真实风貌。
1874726578244071425,3,30,30,https://image.hobby666.com/om/content/2025-02-13/1125x2436_3c467d46-ca1a-44ae-8f72-40550c230958.jpg,繁花,九十年代的上海处处是机遇与希望。青年阿宝凭借改革开放的春风和自己的打拼跻身成为商界后起之秀，黄河路上无人不晓。平凡阿宝蜕变为宝总，离不开高人爷叔与夜东京老板玲子、外贸大楼汪小姐的鼎力协助。随着神秘女子李李空降黄河路，一家时髦饭店即将搅动整条街，也令宝总原本决胜千里的事业变得动荡惊心，他与身边人的关系也经受着前所未有的考验。与此同时，深圳股市的过江龙强总也随时会给阿宝致命一击。阿宝唯有向前，以赤子之心翻越高山，方可奔赴繁花满眼。
1874728001659637762,3,24,21,https://image.hobby666.com/om/content/2025-02-06/1125x2436_d890f795-384f-4134-9362-88c5f5336d48.jpg,真探秦先生第二季之魅相,民国初年，能人异士秦阳秦先生，与留学归来的千金沈柔，古灵精怪的少女袁晶晶共同合作，并结识了警探何宏峰，在他的帮助下逐步侦破城中各类扑朔迷离的诡案，揭开邪恶势力夜神会的阴谋，最终守护了一方平安。
1874984039111327745,3,40,40,https://hobby-suanfa.hobby666.com/image_super_resolution/2025-01-26/1674823ead9849b5a10bb43c3f80450e/960x2048_451ed68d-9b03-495e-a0d6-5469e1021e16.jpeg,千朵桃花一世开,上古时期，人皇昭明为万民请命，牺牲自己对抗神界。昭明陨落后，爱人混沌珠拼死救下他的一缕魂魄，布下万世轮回之局。万世之后，昭明转世成仙盟盟主谢雪臣，混沌珠亦成为暗域圣女暮悬铃。两人终于在人间重逢，却已经忘却前尘，变成“正邪不两立”的对手。暮悬铃在暗域救下重伤的谢雪臣，以救命之恩要挟与他同行。一路上，两人从各怀心机到并肩作战，卸下防备的同时暗生情愫。然而，在争夺神器“混沌珠”的阴谋中，两人陷入生死考验。暮悬铃因救世牺牲，谢雪臣逆天改命，回到过去救出暮悬铃。万世之劫结束，谢雪臣终于魂归昭明，昭明本体却已沦为堕神。暮悬铃用爱唤醒堕神，消弭浩劫，天下太平。
1874984055809490946,0,110,110,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7432241615776795710.png,退婚就崛起，未婚妻追悔莫及,萧平安从小自萧家丢失，由养母抚养长大。本想长大成人后好好报答母亲，没想到婚礼上，女方却拒绝养母和妹妹到场，嫌弃男方一家丢人，逼迫萧平安和家人断绝关系。萧平安决定退婚却意外发现自己萧家继承人的身份。
1874984056859824130,0,73,73,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7402153907276762174.png,回家诱惑之娇妻的秘密,赵光年在外打工后三年后，终于回到自己的家里。可当他到家后却发现妻子似乎有什么事情隐瞒着他。赵光年决定亲手挖掘出妻子的秘密，可一次又一次的失败让他开始怀疑自己是不是过于多疑。直到他在家里电脑上的搜索记录中看到一些恐怖的事实后，赵光年才终于确信妻子的秘密是如此庞大且可怕。而赵光年并不打算就此容忍，相反，他精心策划了一系列事件，耐心等待着妻子的秘密慢慢发酵！
1874984058868895745,0,82,82,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7396297569749453849.png,我在昆仑镇妖三百年,叶凡在昆仑镇妖三百年，人间只过去三年，得知妖皇即将入世，为镇压妖皇，离开昆仑回到人间。大夏大长老秦东来派孙女秦梦瑶来接叶凡，秦梦瑶质疑叶凡的实力，叶凡出手，震惊秦梦瑶。叶凡迫切的想要见到曾经收养他的姐姐叶知晓，而叶知晓的丈夫沈青因为欠了凌家少爷凌天泽的赌债被抓，没钱还债，只能拿妻子叶知晓与女儿沈思思还债。叶知晓与沈思思被抓，凌天泽将叶知晓玷污，并且让小弟也玷污叶知晓，叶知晓不堪受辱，跳楼自杀。
1874984059215265794,0,81,81,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7373611289479760920.png,穿成女配，把高冷霸总钓成翘嘴,沐青瑶穿书炮灰女配，不再给渣男当舔狗，手撕负心汉，痛殴绿茶女，转头调戏霸总男神，轻轻松松将高冷男神钓成翘嘴，被傲娇霸总宠得天翻地覆。
1874984060602630146,0,79,79,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7383157204720831513.png,哎呀这个天后有点凶,沈念，一个曾经在三线徘徊的小歌星，上辈子因为太过信任养母一家，结果被他们像吸血鬼一样榨干，最终落得悲惨的下场。然而，命运给了她一个重来的机会。
1874984062968528898,0,99,99,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7399923625739947033.png,酸雨末日，我站上世界之巅,因污染引发全球变异性酸雨。土地寸草不生，粮食紧缺。农民出身的凌霄，因家里粮仓还有些库存，得以度日。粮食逐渐稀缺，人们争夺食物的丑恶百出，让凌霄感觉身处炼狱。凌霄发展创新科技企业，不仅净化水源，还发明了压缩饼干，让众人生活回归正常。警醒了人们要爱护环境，用科学的方法和手段解决难题，无论陷入何种困境，总能等到雨过天晴时。
1874984064289124354,0,81,81,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x542_7384313745616423998.png,寻天凤,郭净是天心门唯一男弟子，从小觉醒真龙之力，师父们担心他掌控不了便不教其武功。下山后各种奇遇，平时吃的糖豆是高阶丹药，遇袭有金光护体。为寻天凤体，经历比武招亲、拔灵剑事件，最后于危机中一举消灭魔宗势力。
1874984065111818242,0,44,44,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7385098167592700953.png,武神躯,林凡有武神圣体，因身份受排挤。城主大选时苏锦绣被迫嫁人，他决定拼一次。林奇父子使阴招致其残，幸得华圣尊相助，他击败恶人才得报仇。
1874984066973478913,0,84,84,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7386601881822317592.png,荒岛,打工仔方源和未婚妻一家乘坐高铁到省城买房的途中遭遇海啸流落荒岛，为了生存物资被合谋害死，方源含恨死去，再次醒来，重生在列车上，决定提前囤积物资，等到再次流落荒岛，成为荒岛王者，碾压上一世杀死自己的人
1874984069435535361,0,87,87,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7397376583947783193.png,我的弟子全是绝世高人,"""主角叶秋自小与父母离散，后被青冥宫掌教带上山修道，七年前，掌教以叶秋天赋太差为由，让叶秋下山，去给江家当赘婿，实则叶秋天赋过于顶尖，已经成仙，让掌教教无可教，碍于作为师父的面子，以及为了磨练叶秋的心性，才欺骗叶秋资质太差，叶秋信以为真，以为自己确实只是一个再普通不过的普通人。
叶秋下山与江家江心怡完婚后，为谋求生技，靠着以前在青冥宫所学的各类知识，成为了一名夜校老师。认真传道授业的他，全然不知课堂上仅有的四名学生，都被他教成了当世最顶尖的存在，一位是当今大夏国至尊，一位是全国首富，一位是武道宗师，还有一位是医界圣手，四位徒弟都对叶秋恭敬有加，非常尊重。七年后的一天，江心怡突然向叶秋提出离婚，理由是叶秋配不上她，叶秋同意离婚，但坚决要女儿的抚养权，一场争夺女儿并自证身份的故事历程慢慢展开，在争夺女儿的过程中，面对各式各样的权贵敌人嘲讽打压，叶秋的四名学生站了出来，为叶秋撑腰，看着一个个都大有来头的学生，叶秋陷入深深的自我怀疑，我真有那么厉害吗，为什么我的学生各个都是一方霸主？叶秋因为怀疑自我走火入魔，打算强开天门，登临成仙，因为女儿的呼唤，他清醒了过来，自此再度回归成为一个普通人"
1875346445930987521,0,77,77,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7428859314401463321.png,一罪经年,十年前，许婉晴和穆赫南相爱，二人的恋爱遭到男方父母的反对。与穆赫南自幼定亲的陈家千金陈珂儿气不过，竟对穆赫南大哥痛下杀手，再以穆赫南的身份约许婉晴来到酒店嫁祸，并收买了许家父母栽赃陷害。许婉晴被判杀人罪入狱，但没有人知道她已经怀有身孕。入狱后，许婉晴被陈珂儿安插的手下折磨虐待，陈珂儿差点流产，不能生育的狱友大姐大得知此事暗中保护。陈珂儿偷偷生下孩子交给出狱的大姐头，并在大姐头的帮助下假死出狱。
1875346447286386689,0,82,82,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7377652351554833433.png,我不是高手,镇国尊主失踪，护国龙将凤轻舞为了维护大夏稳定，对外谎称镇国尊主在尊主府闭关，然而二人婚期将至，秘密即将无法隐瞒。恰在此时，宅男叶飞误入将军府，凤轻舞见叶飞与镇国尊主容貌相同的叶飞，决定前往叶飞家中说服叶飞假冒镇国尊主选作替身夫婿与自己成亲，瞒过众人。众人和叶飞本人所不知的是，叶飞拥有双重人格，当叶飞遭遇危机之时，镇国尊主人格会自动切换护主
1875346448351100930,0,66,66,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7404675187137858585.png,离婚后，他在娱乐圈杀疯了,身为歌神的他，为了未婚妻隐退三年默默送外卖。一条热搜爆出！未婚妻为了事业，抛弃了他和富家公子搞在一起。小伙失望至极，打开账号直播唱歌，竟然引起了全球的轰动！他就是娱乐圈的神——蒙面歌神！
1875346448539844610,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7329791685829872702.png,将军在上，夫人狂宠,李娇娇身为医生，穿成了二百多斤的肥胖丑女，还要嫁给重病在身的京城第一美男——战神将军。只因长得丑，新婚之夜便被小妾活活打死，丑难道就不配拥有人权？李娇娇用实力打脸所有看不起她的人，她努力减肥，手撕白莲花，虐渣虐到爽的飞起。结果减肥还没减成呢，各式各样的美男居然一个个都缠上了她。然而，她却一心除了搞事业，什么都没有。最后，貌美如花，事业风生水起，可怜将军却深感危机，化为病娇，求着她宠幸。
1875346449646530562,0,96,96,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7400679144775748670.png,我在古代当公主,在博物馆参观时，谢望舒被一幅公主画像深深吸引，画像上的公主不仅与她同名同姓，还长得极为相似。当她触摸到画像旁展示的一把白色长剑时，意外被吸入时空隧道，穿越到了周国，成为了那位命运多舛的小公主。刚穿越过来的谢望舒，面对陌生的皇宫生活和即将到来的生死危机，既震惊又迷茫。
1875346451144507393,0,67,67,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7412556586339535897.png,迟归,二十年前，张家独子张亚军意外发生车祸，导致双目失明，被路过的王晴所救送到医院。身为护工的王晴精心照顾张亚军，两人产生情愫，并怀上孩子。就在生产当天，张亚军的母亲蒋丽荣找来，因看不上身为护工的王晴，蒋丽荣执意要王晴与张亚军断绝关系。王晴百般恳求，此时却被护士告知，治好张亚军的眼睛需要五十万。拿不出钱的王晴只能妥协，签下协议书，答应与张亚军和孩子们不再见面。王晴思恋过度，患上白血病、、、、
1875346451715571713,0,61,61,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7413284285907487768.png,我真怕我出手会让世界崩坏,楚辞下山找九阴玄女压修为，助顾清寒救病爷爷。在顾家受阻，他最终治愈老爷子。发现顾清寒即九阴玄女，求婚被拒，他解决申屠家问题并成婚。婚后天魔入侵，恢复记忆才知自己被天魔侵蚀记忆，双修导致境界突破，引发灾难。懊悔结束。
1875346453329739777,0,102,102,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7377197502442785817.png,今夜星辰似你,前男友嫌她出身低微，劈腿富家女，豪门少爷却对她一见钟情，宠她入骨；闺蜜眼红这泼天的富贵，冒名顶替。少爷眼睁睁看着心上人成了自己的弟妹，夜夜难寐.
1875346454710304769,0,71,71,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7406169261724404761.png,不装了离婚后我回家继承亿万家产,许芝芝为支持老公林嘉河的事业，送了三年的外卖却惨遭抛弃。与许芝芝相识已久的首富苏辞安及时到场求婚，两人打脸众人。而首富千金秦薇想要逼两人离婚，许芝芝轻松化解，亮出自己首富千金的真实身份。
1875346456454496257,0,70,70,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7419988469428014105.png,重生后她飒爆了,江月在江家长期被忽视孤立饿出胃病，导致江月最后恶化成胃癌，还觉得江月假装绝症不过是为了博取同情。重生归来的江月迅速斩断和家人的关系，利用重生优势设计江思年，最后成功报仇雪恨。
1875708830460063745,0,98,98,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7384650523904838718.png,无双神医,男主洛身患胰腺癌晚期，妻子张燕不救反而逼迫其签保险合同被气到病重昏迷，昏迷后进入佩戴玉佩空间里，意外获得医术传承并且与其有婚约的千金大小姐韩霜雪再续情缘。
1875708832608989185,0,98,98,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7386975645726673944.png,神级吹牛系统,陈小宝在经历女友背叛，讨薪打断手，母亲重病去世的情况下，万念俱灰，将手里最后的50块钱送给了天桥上的乞丐，选择跳河自杀，没想到乞丐竟是传说中的陆地神仙，帮助陈小宝获得最强吹牛系统，别人吹的牛，都能在他身上实现，从此陈小宝神挡杀神，佛挡杀佛，最终得到了七位SSS级美女的青睐。
1875708833274441729,0,85,85,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7353454213147413566.png,离婚前，我拿回了所有,30 岁的唐悠然婚后一直作为家庭主妇围绕在丈夫林俊和身边，在她沉溺在美梦中时，丈夫林俊和正跟情人安娜合谋转移资产，准备让她净身出户。唐悠然发现林梭和和安娜的计谋后认清自我和现实决定反击，在她的报复下，不仅让自己在离婚前拿回所有，更让渣男老公失去一切。
1875708835519836162,0,80,80,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7320491328226200616.png,闪婚后年下总裁狠狠爱,草根女林晓在阴差阳错下与豪门贵公子沈修宸闪婚，巨大的身份差异，让二人面临重重阻碍。且看他们如何在风雨中携手共进，相守到最后……
1875708836818628610,0,64,64,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7433638407475055678.png,柜哥传奇,本是银行小职员的许磊，意外得知女上司与总经理之间的不正当关系，借此一路逆袭，结识富家女，相识女总裁；生活中被三女青睐，得到三位红颜知己相助共破总经理的阴谋，，，
1875708837835091969,0,99,99,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x712_7293357916638153768.png,绝世医妃,著名男科大夫虞心柔因被患者骚扰意外下穿成了古代后宫中一个妃子，而这个妃子竟被当做是皇帝生病的元凶即将打入冷宫，危急之下虞心柔允诺为皇帝治病，为此还成了所谓的宠妃！就看现代男科医生如何在宫斗中脱颖而出！
1875708838903750658,0,87,87,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7425570716642200601.png,沉沦胭脂色,她图他庇佑，各取所需。作为保姆的顾慈在江祁云身边只做两件事:讨好他，讨好他儿子。在日常生活相处中，江祁云发现顾慈的一颦一笑和记忆里的少女慢慢重合，往事慢慢浮现。
1875708839983570946,0,78,78,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7366838953892138009.png,天降守财妻,打工人杨星星为了能过上富裕的生活而拼命打工，结果在打工的时候莫名其妙的穿到了古代，还成了植物人将领沈之行的新娘，她为了回到现代，她费尽心思地帮沈之行追求真爱，但是在帮沈之行追求真爱的时候，杨星星意外得知沈之行变成植物人的真相，被牵扯进了皇家纷争之中，最终杨星星凭借着自己的聪明才智和沈之行一起克服了困难，帮助皇帝肃清朝廷内鬼，得到了千万黄金，带着沈之行一起回到了现代。
1875708840003547138,0,50,50,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7417682746505448473.png,大婚当日,白莲花柳如烟经过精心策划，终于要嫁入南省第一豪门霍家，成为人上人。结婚当天收到男友出轨的消息，没想到竟是一场误会，当小三真实身份揭露的一刻，柳如烟豪门少夫人的美梦，碎了
1875708841512607746,0,101,101,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7383230468390407192.png,逆袭邪少,本是一位外卖小哥，只是看了一眼美女，被豪门林逸云殴打致死，却意外重生成为仇人林逸云的大哥，重生归来后，发誓要让昔日的仇人血债血偿
1876071223507070977,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7402502744742824984.png,春风替我遇见你,本剧讲述了一个独立长大的女孩凌念，为了追寻自己的身世真相，经历了被冒名顶替，被坏人设计阻拦的种种困境，最终找回了自己的真实身份，了结了父母一辈恩怨情仇的故事。
1876071224137211906,0,100,100,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7414493702782979097.png,全家偷听我心声我负责吃奶,修真派老祖陆朝朝重生成忠勇侯夫人许氏的小女儿，刚出生就被溺毙，心急的她在心中大喊，结果母亲能听见她的心声，紧要时刻救下她。陆朝朝得知母亲许氏被渣爹骗害多年，用心声传递消息护住许家，惩罚渣爹和外室。许氏从陆朝朝的心声中得到各种改变命运的信息，设法一一应对。最后，渣爹与外室的结局凄惨，许氏母子三人和许家这边逆天改命，风风光光。
1876071224675840002,0,83,83,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x534_7411799941246372889.png,妖妃在上,庄璃诞下皇子后遭丽贵妃和容嫔陷害，孩子被害。装疯卖傻学艺后复宠，逐步揭穿敌人诡计，使丽贵妃和容嫔受到惩罚。发现皇后是真凶后，巧妙应对，最终使皇后自食恶果。庄璃成为太后，辅佐幼子登基。
1876071225901129730,0,94,94,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x600_7301268123900972072.png,结婚后，我把冰山女总裁气哭了,陆擎苍本是北莽战神，但厌倦了打打杀杀的生活，假死改名陆无为回到滨海完成小姨为他定下的婚约。找到苏若雪后两人协议结婚，本想应付双方长辈了事，但随着陆无为机智应对苏若雪的家人，收拾苏若雪疯狂的追求者，两人渐生情愫，最后决定相守一生，但仍有跳梁小丑出来阻止，好在最后陆无为公开自己的身份，将他们一一打脸，但随之平静的日子也结束了，不停有仇人找上门来，陆无为又开始了打打杀杀的日子。
1876071226773245953,0,15,15,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x600_7319365727989795880.png,已故老婆的电话,丈夫收到已故妻子的电话，从电话里他得知，妻子的死另有隐情！
1876071228455460866,0,41,41,https://spider-oss.hobby666.com/prod/hobby_hg_mp4/400x714_7346057928559823934.png,傅少宠妻甜入骨,女人，你引起了我的注意!直接认下这门婚事。
