"user_id","to_user_id","follow_status","is_mutual_follow_and_partner","view_home_page_cnt","join_party_cnt","message_chat_cnt","voice_chat_cnt","im_single_message_cnt","like_cnt","comment_cnt","reply_comment_cnt","dt"
"6499931247341537028","6622214498180719909","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6499931316061013282","6040867447374958252","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6499931934536306608","6499900976412003912","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","27,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6499932278133693378","6486439655552465393","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6499932312493425994","6596118483047637079","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","121,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853269397946487","6514855056104364694","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853303757686825","6610959313043104857","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853303757687309","6499932518651856086","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853303757689972","6040867447374958561","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853372477179293","6527999133499734917","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","59,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853372477179865","6227303319132185258","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853406836907003","6293188254894230454","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853406836909628","6358564563450029772","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853509916124733","6605281331918007821","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853509916126516","6499898055834243514","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","5,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853612995331397","6514853441196657184","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853612995347974","6514853441196638477","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853612995348720","6040867447374955206","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514853647355074277","6514853681714826126","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853647355077556","6499898090193978291","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853681714828896","6418988053158769437","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514853784794028383","6514853853513521152","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514853819153760617","6126322487519791152","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","2024-07-21"
"6514853819153776460","6040867447374955495","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853853513505393","6355030561279075522","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853887873255506","6040867447374957899","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853956592718481","6040867447374956358","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853956592723601","6355030561279075522","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514853956592729378","6223829893180261520","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514854059671944492","6499903037996302429","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3806,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854094031667487","6495188916251681698","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854128391414382","6557582318479811479","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854128391427550","6233022360145208759","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854162751149930","6040867447374961564","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514854162751168418","6357477490047314192","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854197110888577","6496783826587318530","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854197110891118","6539495042964842782","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854231470640910","6223829893180261901","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514854300190099873","6338114677964050473","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854300190110093","6538121374984545610","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854300190121976","6338115055921169070","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854334549858555","6247570994925355946","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854368909581754","6454603090210761394","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854368909593413","6514854368909585829","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854403269334532","6355028774572630682","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","5,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854403269335935","6714476236857459530","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854471988792602","6557584929819964304","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","351,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854471988792602","6557585548295250222","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854471988792602","6568933813964002457","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","456,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854471988795324","6573136834600722679","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","187,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854506348531278","6514854815586175579","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854506348534004","6227303319132185258","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514854643787493247","6338107634217668620","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514854678147220889","6227184159559458825","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854678147225247","6526619108967842775","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854712506967748","6298605102007943414","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854712506971509","6355032932101042218","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854746866719382","6666442044171839920","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","10,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854815586183931","6514854781226438839","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514854849945914946","6437412981823632569","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854849945926080","6514856224335462404","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514854953025131207","6298605136367689484","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","6,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855021744604572","6040867447374958498","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855021744612938","6337864058032344186","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","2024-07-21"
"6514855021744615356","6468082690450703469","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855056104342218","6514853269397946487","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855056104346514","6223829893180260883","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514855056104347887","6040867447374954632","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855056104356723","6338114884122476780","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855090464093433","6040867447374956605","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855124823824795","6690982147272490099","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","3,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855159183560048","6499905271379313589","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855193543309816","6040867447374961592","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514855227903049722","6572335256263864591","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","50,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855262262786788","6040867447374955204","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855262262790102","6527999339658128823","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855296622513486","6438816474056945562","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514855399701741222","6514855502780946828","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855434061473211","6237496135520207604","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855468421206047","6514855468421209402","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855502780940560","6514855021744619809","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855674579635759","6499929117037761635","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","29,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855708939389799","6496784032745726377","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855708939390456","6306615937569726221","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514855812018585915","6298605136367687643","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855915097810049","6236203178565157558","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855915097815052","6514854403269336438","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855949457552867","6528000542249006384","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855983817279314","6355032932101042218","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855983817280564","6499905786775391614","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855983817280802","6040867447374960249","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514855983817283478","6040867447374962153","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856018177017924","6338115055921169070","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856052536758033","6630423451993901951","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","10,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856052536759359","6278465278802018130","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856052536776397","6477544537763633587","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856086896497311","6577788730859254487","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856086896497311","6610961202828747201","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856086896507643","6298605102007945760","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856189975731661","6524189566226803660","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514856224335463294","6418993000961160842","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
"6514856258695206669","6514856293054945718","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856361774400961","6237568325330538477","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856361774417468","6310772709998104804","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856430493890450","6514855399701738223","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856464853635131","6328169629650277407","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856464853638991","6514856533573109724","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","14,2024-07-16","2,2024-07-16","0,2024-07-16","2024-07-21"
"6514856499213356556","6382231173282609452","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856567932836822","6645176973893501098","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","60,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856567932836822","6645177558009037726","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","85,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856567932836822","6682017760251503272","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","102,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856636652317178","6514856361774417063","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856636652320983","6605280438564799655","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856705371784740","6468089631117902157","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856705371798093","6514856774091280243","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6514856705371806482","6298605102007950041","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6524189634946287082","6514855949457560368","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","803,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6524189634946299063","6524189634946294879","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6524189634946299495","6527998858621796201","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","2024-07-21"
"6524851094269772303","6298605102007943738","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","0,2024-07-16","1,2024-07-16","0,2024-07-16","2024-07-21"
